1897237,12,4/18/2011,4:12:39 AM,12,32
1897236,12,4/18/2011,8:47:29 PM,942,32
1897235,12,4/18/2011,8:50:51 PM,942,32
1897234,12,4/18/2011,9:01:37 PM,935,32
1897233,12,4/18/2011,10:08:02 PM,7,25
1897232,12,4/18/2011,11:12:14 PM,4,25
9028334,60,7/5/2009,6:10:52 PM,936,25
9028333,60,7/5/2009,6:11:40 PM,13,25
9028332,60,7/5/2009,6:54:54 PM,5,32
9028331,60,7/5/2009,6:59:00 PM,942,32
9028330,60,7/5/2009,7:18:21 PM,935,32
9028329,60,7/5/2009,7:24:04 PM,5,32
9028328,60,7/5/2009,9:57:42 PM,199,32
9028327,60,7/5/2009,10:29:57 PM,936,25
9028326,60,7/5/2009,10:30:08 PM,936,25
9028325,60,7/5/2009,10:30:30 PM,936,25
9028324,60,7/5/2009,10:30:45 PM,936,25
9028323,60,7/5/2009,10:30:55 PM,936,25
9028322,60,7/5/2009,10:44:21 PM,936,25
9028321,60,7/5/2009,10:44:30 PM,13,25
9028320,60,7/5/2009,11:55:32 PM,936,25
9028319,60,7/6/2009,12:14:05 AM,936,25
9028318,60,7/6/2009,12:20:41 AM,13,25
9028317,60,7/6/2009,1:42:22 AM,7,25
9028316,60,7/6/2009,2:37:57 PM,13,25
9028315,60,7/6/2009,5:49:48 PM,7,25
9028314,60,7/6/2009,6:55:58 PM,6,25
9028313,60,7/6/2009,10:57:17 PM,7,25
9028312,60,7/6/2009,11:04:03 PM,942,25
9028311,60,7/7/2009,12:49:29 AM,7,32
9028310,60,7/7/2009,1:34:44 AM,205,25
9028309,60,7/7/2009,12:57:23 PM,935,32
9028308,60,7/7/2009,1:01:43 PM,942,32
9028307,60,7/7/2009,1:05:38 PM,942,32
9028306,60,7/7/2009,1:11:02 PM,942,32
9028305,60,7/7/2009,1:16:40 PM,935,32
9028304,60,7/7/2009,1:18:23 PM,935,32
9028303,60,7/7/2009,1:19:35 PM,13,32
9028302,60,7/7/2009,1:19:44 PM,942,32
9028301,60,7/7/2009,1:44:44 PM,942,32
9028300,60,7/7/2009,1:47:01 PM,5,32
9028299,60,7/7/2009,1:52:38 PM,935,32
9028298,60,7/7/2009,2:01:15 PM,935,32
9028297,60,7/7/2009,2:03:22 PM,935,32
9028296,60,7/7/2009,2:08:07 PM,942,32
9028295,60,7/7/2009,2:08:21 PM,13,32
9028294,60,7/7/2009,2:16:52 PM,13,32
9028293,60,7/7/2009,2:17:31 PM,942,32
9028292,60,7/7/2009,2:20:08 PM,942,32
9028291,60,7/7/2009,2:22:55 PM,5,32
9028290,60,7/7/2009,2:26:03 PM,942,32
9028289,60,7/7/2009,2:31:11 PM,5,32
9028288,60,7/7/2009,2:53:50 PM,5,32
9028287,60,7/7/2009,2:53:58 PM,5,32
9028286,60,7/7/2009,3:11:09 PM,5,32
9028285,60,7/7/2009,3:21:15 PM,942,32
9028284,60,7/7/2009,3:26:46 PM,935,32
9028283,60,7/7/2009,3:26:55 PM,12,32
9028282,60,7/7/2009,3:36:15 PM,942,32
9028281,60,7/7/2009,3:40:52 PM,942,32
9028280,60,7/7/2009,3:42:16 PM,935,32
9028279,60,7/7/2009,3:45:26 PM,13,32
9028278,60,7/7/2009,3:56:49 PM,942,32
9028277,60,7/7/2009,4:04:22 PM,5,32
9028276,60,7/7/2009,4:37:17 PM,12,32
9028275,60,7/7/2009,4:39:02 PM,12,32
9028274,60,7/7/2009,4:44:18 PM,199,32
9028273,60,7/7/2009,4:46:51 PM,35,32
9028272,60,7/7/2009,5:33:05 PM,12,32
9028271,60,7/7/2009,5:58:44 PM,13,32
9028270,60,7/7/2009,6:36:32 PM,205,32
9028269,60,7/7/2009,11:15:13 PM,13,25
9028268,60,7/7/2009,11:15:56 PM,936,25
9028267,60,7/7/2009,11:26:00 PM,5,25
9028266,60,7/7/2009,11:53:44 PM,942,25
9023331,60,6/23/2011,3:24:41 PM,936,25
9023330,60,6/23/2011,3:25:46 PM,3,25
9023329,60,6/23/2011,3:26:58 PM,936,25
9023328,60,6/23/2011,4:21:03 PM,7,32
9023326,60,6/23/2011,4:32:17 PM,12,32
9023327,60,6/23/2011,4:32:17 PM,12,32
9023325,60,6/23/2011,4:34:37 PM,205,32
9023324,60,6/23/2011,4:38:04 PM,935,32
9023323,60,6/23/2011,4:48:21 PM,6,32
9023322,60,6/23/2011,5:39:08 PM,12,32
9023321,60,6/23/2011,6:57:31 PM,80,32
9023320,60,6/23/2011,8:53:18 PM,6,32
9023319,60,6/23/2011,8:53:36 PM,6,32
9023318,60,6/23/2011,9:36:03 PM,942,32
9023317,60,6/23/2011,10:09:28 PM,925,32
9023316,60,6/24/2011,2:55:49 AM,12,32
9023315,60,6/24/2011,3:01:51 AM,12,32
9023314,60,6/24/2011,1:20:05 PM,936,32
9023313,60,6/24/2011,1:28:43 PM,942,32
9023312,60,6/24/2011,1:44:07 PM,7,32
9023311,60,6/24/2011,2:57:27 PM,12,32
9023310,60,6/24/2011,3:59:48 PM,13,32
9023309,60,6/24/2011,4:19:39 PM,942,32
9023308,60,6/24/2011,4:30:32 PM,942,32
9023307,60,6/24/2011,4:33:23 PM,5,32
9023306,60,6/24/2011,4:34:17 PM,13,32
9023305,60,6/24/2011,4:36:21 PM,935,32
9023304,60,6/24/2011,4:43:42 PM,21,32
9023303,60,6/24/2011,6:23:02 PM,6,25
9023302,60,6/24/2011,6:31:08 PM,942,25
9023301,60,6/24/2011,7:28:26 PM,4,26
9023300,60,6/24/2011,7:32:50 PM,7,18
9023299,60,6/24/2011,8:49:15 PM,942,18
9023298,60,6/24/2011,9:55:02 PM,3,25
9023297,60,6/24/2011,10:15:09 PM,199,32
9023296,60,6/24/2011,10:55:42 PM,12,32
9023295,60,6/24/2011,11:06:11 PM,5,32
9023294,60,6/25/2011,12:43:00 AM,7,32
9023293,60,6/25/2011,2:13:35 AM,942,32
9023292,60,6/25/2011,2:14:32 AM,942,32
9023291,60,6/25/2011,2:15:29 AM,942,32
9023290,60,6/25/2011,2:17:10 AM,942,32
9023289,60,6/25/2011,2:18:04 AM,942,32
9023288,60,6/25/2011,2:18:50 AM,942,32
9023287,60,6/25/2011,2:19:34 AM,942,32
9023286,60,6/25/2011,2:20:32 AM,5,32
9023285,60,6/25/2011,2:22:12 AM,942,32
9023284,60,6/25/2011,2:22:49 AM,942,32
9023283,60,6/25/2011,2:23:21 AM,942,32
9023282,60,6/25/2011,2:23:53 AM,942,32
9023281,60,6/25/2011,2:24:36 AM,942,32
9023280,60,6/25/2011,2:25:42 AM,942,32
9023279,60,6/25/2011,2:26:58 AM,5,32
9023278,60,6/25/2011,2:27:40 AM,935,32
9023277,60,6/25/2011,2:28:18 AM,942,32
9023276,60,6/25/2011,2:28:45 AM,199,32
9023275,60,6/25/2011,1:26:11 PM,6,25
9023274,60,6/25/2011,1:31:28 PM,935,25
9023273,60,6/25/2011,2:03:19 PM,127,25
9023272,60,6/25/2011,2:31:05 PM,6,25
9023271,60,6/25/2011,2:32:13 PM,936,25
9023270,60,6/25/2011,3:05:11 PM,7,25
