6098746,55,8/18/2010,1:01:49 AM,12,32
6098745,55,8/18/2010,1:02:21 AM,12,32
6098744,55,8/18/2010,1:05:07 AM,936,32
6098743,55,8/18/2010,1:10:20 AM,13,32
6098742,55,8/18/2010,1:28:39 AM,6,32
6098741,55,8/18/2010,1:28:58 AM,6,32
6098739,55,8/18/2010,1:40:35 PM,942,25
6098738,55,8/18/2010,1:57:15 PM,7,25
6098737,55,8/18/2010,2:35:18 PM,6,25
6098736,55,8/18/2010,7:26:23 PM,3,34
6098735,55,8/18/2010,8:10:50 PM,7,34
1800288,97,11/14/2010,2:04:58 AM,7,25
1800287,97,11/14/2010,4:18:51 AM,4,32
1800286,97,11/14/2010,1:40:11 PM,7,25
1800285,97,11/14/2010,2:55:45 PM,7,25
1800284,97,11/14/2010,3:34:18 PM,928,25
1800283,97,11/14/2010,4:43:36 PM,935,32
1800281,97,11/14/2010,7:51:34 PM,925,32
1800280,97,11/14/2010,9:42:00 PM,7,25
1800279,97,11/14/2010,10:07:04 PM,4,25
1800278,97,11/14/2010,10:37:52 PM,4,25
1800277,97,11/14/2010,11:13:13 PM,6,25
1800276,97,11/14/2010,11:15:00 PM,6,25
1800275,97,11/14/2010,11:33:35 PM,7,25
1800274,97,11/14/2010,11:34:42 PM,127,25
1800270,97,11/16/2010,12:20:54 AM,925,25
1800269,97,11/16/2010,2:33:12 AM,4,32
1800268,97,11/16/2010,1:32:10 PM,7,25
1800267,97,11/16/2010,1:32:25 PM,7,25
1800266,97,11/16/2010,3:05:39 PM,218,32
1800265,97,11/16/2010,3:05:47 PM,12,32
1800264,97,11/16/2010,6:29:38 PM,7,32
1800263,97,11/16/2010,6:52:43 PM,7,32
1800262,97,11/16/2010,7:18:31 PM,218,32
1800261,97,11/16/2010,7:19:02 PM,12,32
12444289,137,7/16/2010,3:00:18 AM,12,32
12444288,137,7/16/2010,3:32:15 PM,13,25
12444287,137,7/16/2010,3:36:57 PM,205,25
12444286,137,7/16/2010,4:05:06 PM,207,25
12444285,137,7/16/2010,4:23:43 PM,942,25
12444284,137,7/16/2010,4:37:31 PM,936,25
12444283,137,7/16/2010,4:52:43 PM,935,25
12444282,137,7/16/2010,4:54:23 PM,205,25
12444281,137,7/16/2010,5:38:46 PM,935,25
12444280,137,7/16/2010,5:56:06 PM,942,25
12444279,137,7/16/2010,6:18:32 PM,7,25
12444278,137,7/16/2010,6:29:33 PM,942,25
12444277,137,7/16/2010,6:43:34 PM,936,25
12444276,137,7/16/2010,7:35:52 PM,6,32
12444275,137,7/16/2010,8:28:40 PM,935,32
12444274,137,7/16/2010,9:58:18 PM,7,34
10965846,204,8/3/2009,6:01:10 AM,4,32
10965845,204,8/3/2009,9:06:07 PM,4,25
10965844,204,8/3/2009,9:50:42 PM,6,25
10965843,204,8/3/2009,10:26:54 PM,4,25
10965842,204,8/3/2009,11:51:27 PM,7,25
10965840,204,8/3/2009,11:55:50 PM,7,25
10965841,204,8/3/2009,11:55:50 PM,7,25
10965839,204,8/3/2009,11:57:54 PM,12,25
10965838,204,8/4/2009,12:03:01 AM,4,25
10965837,204,8/4/2009,1:00:41 AM,12,32
10965836,204,8/4/2009,1:09:41 AM,7,32
10965835,204,8/4/2009,1:12:42 AM,935,32
10965834,204,8/4/2009,1:12:59 AM,936,32
10965832,204,8/4/2009,1:13:21 AM,7,32
10965833,204,8/4/2009,1:13:21 AM,7,32
10965831,204,8/4/2009,1:13:32 AM,936,32
10965830,204,8/4/2009,4:03:15 AM,199,32
10965829,204,8/4/2009,4:08:20 AM,936,25
10965825,204,8/4/2009,4:08:21 AM,936,25
10965826,204,8/4/2009,4:08:21 AM,936,25
10965827,204,8/4/2009,4:08:21 AM,936,25
10965828,204,8/4/2009,4:08:21 AM,936,25
10965824,204,8/4/2009,4:10:48 AM,936,25
10965823,204,8/4/2009,4:17:19 AM,7,25
10965822,204,8/4/2009,4:19:16 AM,936,25
10965821,204,8/4/2009,4:19:29 AM,7,25
10965820,204,8/4/2009,4:22:39 AM,942,25
10965819,204,8/4/2009,4:44:05 AM,4,25
10965818,204,8/4/2009,5:55:20 AM,4,25
10965817,204,8/4/2009,7:11:35 AM,936,25
10965816,204,8/4/2009,7:22:22 AM,928,25
10965815,204,8/4/2009,7:24:29 AM,6,25
10965814,204,8/4/2009,7:34:27 AM,199,25
10965813,204,8/4/2009,6:04:58 PM,3,25
10965812,204,8/4/2009,6:05:32 PM,936,25
10965811,204,8/4/2009,6:14:03 PM,12,25
10965810,204,8/4/2009,6:14:32 PM,7,25
10965809,204,8/4/2009,6:19:07 PM,13,25
10965808,204,8/4/2009,6:23:39 PM,3,25
10965807,204,8/4/2009,6:35:11 PM,942,25
10965806,204,8/4/2009,6:35:22 PM,942,25
10965805,204,8/4/2009,6:37:27 PM,942,25
10965804,204,8/4/2009,6:39:07 PM,935,25
10965803,204,8/4/2009,6:44:40 PM,942,25
10965802,204,8/4/2009,6:50:35 PM,207,25
10965801,204,8/4/2009,6:57:54 PM,207,25
10965799,204,8/4/2009,7:01:22 PM,205,25
10965800,204,8/4/2009,7:01:22 PM,205,25
10965798,204,8/4/2009,7:02:32 PM,7,25
10965797,204,8/4/2009,7:18:41 PM,13,25
10965796,204,8/4/2009,7:44:09 PM,936,25
10965795,204,8/4/2009,7:53:14 PM,13,25
10965794,204,8/4/2009,7:53:22 PM,936,25
10965793,204,8/4/2009,7:53:33 PM,936,25
10965792,204,8/4/2009,7:54:13 PM,936,25
10965788,204,8/4/2009,7:54:14 PM,936,25
10965789,204,8/4/2009,7:54:14 PM,936,25
10965790,204,8/4/2009,7:54:14 PM,936,25
10965791,204,8/4/2009,7:54:14 PM,936,25
10965786,204,8/4/2009,7:54:15 PM,936,25
10965787,204,8/4/2009,7:54:15 PM,936,25
10965784,204,8/4/2009,7:54:16 PM,936,25
10965785,204,8/4/2009,7:54:16 PM,936,25
10965782,204,8/4/2009,7:54:18 PM,936,25
10965783,204,8/4/2009,7:54:18 PM,936,25
10965781,204,8/4/2009,7:56:33 PM,13,25
10965780,204,8/4/2009,8:02:47 PM,936,25
10965779,204,8/4/2009,8:05:18 PM,936,25
10965778,204,8/4/2009,8:06:53 PM,936,25
10965777,204,8/4/2009,8:06:54 PM,936,25
10965776,204,8/4/2009,8:06:57 PM,936,25
10965775,204,8/4/2009,8:06:58 PM,936,25
10965774,204,8/4/2009,8:07:03 PM,936,25
10965773,204,8/4/2009,8:07:05 PM,936,25
10965770,204,8/4/2009,8:07:06 PM,936,25
10965771,204,8/4/2009,8:07:06 PM,936,25
10965772,204,8/4/2009,8:07:06 PM,936,25
10965769,204,8/4/2009,8:10:21 PM,936,25
10965768,204,8/4/2009,8:11:02 PM,13,25
10965767,204,8/4/2009,8:12:03 PM,13,25
10965766,204,8/4/2009,9:42:04 PM,7,32
10965765,204,8/4/2009,9:54:56 PM,13,32
10965764,204,8/4/2009,9:57:14 PM,936,32
10965761,204,8/4/2009,9:57:16 PM,936,32
10965762,204,8/4/2009,9:57:16 PM,936,32
10965763,204,8/4/2009,9:57:16 PM,936,32
10965760,204,8/4/2009,10:00:40 PM,199,32
10965759,204,8/4/2009,10:17:19 PM,5,32
10965758,204,8/4/2009,10:20:08 PM,928,32
10965757,204,8/4/2009,10:20:39 PM,942,32
10965756,204,8/4/2009,10:28:05 PM,12,32
10965754,204,8/4/2009,10:32:14 PM,942,32
10965755,204,8/4/2009,10:32:14 PM,942,32
10965753,204,8/4/2009,11:10:22 PM,6,32
10965749,204,8/4/2009,11:10:23 PM,6,32
10965750,204,8/4/2009,11:10:23 PM,6,32
10965751,204,8/4/2009,11:10:23 PM,6,32
10965752,204,8/4/2009,11:10:23 PM,6,32
10965747,204,8/4/2009,11:11:56 PM,35,32
10965748,204,8/4/2009,11:11:56 PM,35,32
10965746,204,8/4/2009,11:25:36 PM,935,32
10965744,204,8/4/2009,11:27:37 PM,80,32
10965745,204,8/4/2009,11:27:37 PM,80,32
10965743,204,8/4/2009,11:28:24 PM,205,32
10965742,204,8/4/2009,11:31:58 PM,13,32
10965741,204,8/4/2009,11:31:59 PM,13,32
10965740,204,8/5/2009,1:17:49 AM,4,25
10965739,204,8/5/2009,1:17:58 AM,936,25
10965735,204,8/5/2009,1:17:59 AM,936,25
10965736,204,8/5/2009,1:17:59 AM,936,25
10965737,204,8/5/2009,1:17:59 AM,936,25
10965738,204,8/5/2009,1:17:59 AM,936,25
10965733,204,8/5/2009,6:44:57 AM,12,32
