77452,746,0,1
77452,749,3,1
77452,752,1,1
84369,736,3,1
84369,738,2,1
84369,743,3,1
84369,746,1,1
84369,748,2,1
84369,751,3,1
84369,755,2,1
84369,757,1,1
91478,730,2,1
91478,732,2,1
91478,737,2,1
91478,742,7,1
95501,730,1,1
95501,734,2,1
95501,737,1,1
95501,739,0,1
95501,746,7,1
95501,750,0,1
95501,753,6,1
95501,755,7,1
97015,739,7,1
97015,744,7,2
97015,746,7,3
97015,748,4,1
97015,750,2,1
97015,756,2,1
97334,731,0,1
97334,732,1,1
97334,735,2,1
97334,737,1,1
97334,739,0,1
97334,745,2,1
97334,750,6,2
97334,754,2,1
98376,731,1,1
98376,734,2,1
98376,738,1,1
98376,740,2,1
98376,742,1,1
98376,746,2,1
98376,748,2,1
98376,752,2,1
107403,731,1,1
107403,734,1,1
107403,737,3,1
107403,740,1,1
107403,743,2,1
107403,749,1,1
107403,751,0,1
107403,755,2,1
108811,730,0,1
108811,732,2,1
108811,734,0,1
108811,738,2,1
108811,743,2,1
108811,749,0,1
108811,751,1,1
108811,754,2,1
112448,730,6,1
112448,735,6,1
112448,739,1,1
112448,743,2,1
112448,745,7,2
112448,747,3,1
112448,749,0,1
112448,752,1,1
114455,730,3,1
114455,734,1,1
114455,738,2,1
114455,745,3,1
114455,746,2,1
114455,748,2,1
114455,751,1,1
114455,755,0,1
114464,732,2,1
114464,734,0,1
114464,738,2,1
114464,743,3,1
114464,745,1,1
114464,747,3,1
114464,750,2,1
114464,753,3,1
115539,744,2,1
115539,750,3,1
115539,753,1,1
115539,756,7,2
116298,735,7,1
116298,739,7,1
116298,743,2,1
116298,746,0,1
116298,748,2,1
116298,751,4,1
116298,753,2,1
116771,735,7,2
116771,738,3,1
116771,740,2,1
116771,746,0,1
116771,748,1,1
116771,750,0,1
116771,753,2,1
116771,755,3,1
119287,732,2,1
119287,735,2,1
119287,741,3,1
119287,744,2,1
119287,746,3,1
119287,750,3,1
119287,753,2,1
119287,756,3,1
121742,732,4,1
121742,735,3,1
121742,738,5,1
121742,740,1,1
121742,744,7,1
121742,749,3,1
121742,751,0,1
121742,754,0,1
122902,736,7,1
122902,739,3,1
122902,741,2,1
122902,745,1,1
122902,748,4,1
122902,750,2,1
122902,753,2,1
123449,730,7,1
123449,735,7,3
123449,738,2,1
123449,744,0,1
123449,745,3,1
123449,747,8,4
123449,752,2,1
123449,756,2,1
125158,735,7,1
125158,738,3,1
125158,743,1,1
125158,746,4,1
125158,748,2,1
125158,750,2,1
125158,755,1,1
126561,731,0,1
126561,735,0,1
126561,738,3,1
126561,741,2,1
126561,745,2,1
126561,747,0,1
126561,752,8,4
126561,755,3,1
127607,744,2,1
127607,750,3,1
127607,753,1,1
127607,756,7,2
127790,732,1,1
127790,734,2,1
127790,741,3,1
127790,743,3,1
127790,748,2,1
127790,750,3,1
127790,753,1,1
127790,757,1,1
132024,733,3,12
132024,734,2,3
132024,734,2,11
132024,734,2,6
132024,735,2,1
132024,736,1,1
132024,736,2,3
132024,737,1,3
132024,738,0,2
132024,738,1,1
132024,738,3,11
132024,739,2,7
132024,740,3,12
132024,740,5,12
132024,741,3,2
132024,741,5,13
132024,742,4,12
132024,742,6,13
132024,742,9,20
132024,743,3,12
132024,744,3,11
132024,744,6,12
132024,744,7,12
132024,745,3,13
132024,745,3,13
132024,745,5,12
132024,746,7,12
133115,737,7,1
133115,742,1,1
133115,744,1,1
133115,746,2,1
133115,749,0,1
133115,751,7,3
133115,753,2,1
133837,732,3,1
133837,736,7,1
133837,739,3,1
133837,743,3,1
134046,730,1,1
134046,733,1,1
134046,737,1,1
134046,742,1,1
134046,744,1,1
134046,749,1,1
134046,752,1,1
134046,755,0,1
141991,730,1,1
141991,734,3,1
141991,737,2,1
141991,739,2,1
141991,741,2,1
141991,745,2,1
141991,751,1,1
141991,755,2,1
144220,743,2,1
144220,747,1,1
144220,750,2,1
144220,752,3,1
144220,755,0,1
145029,751,5,1
145029,753,2,1
145029,754,0,1
145137,731,1,1
145137,734,2,1
145137,738,2,1
145137,740,4,1
145137,745,5,1
145137,749,0,1
145137,754,6,1
145137,756,7,1
147883,734,7,2
147883,737,3,1
147883,740,1,1
147883,744,2,1
147883,749,1,1
147883,750,2,1
147883,754,1,1
149865,732,1,1
149865,734,1,1
149865,737,2,1
149865,739,1,1
149865,744,3,1
149865,746,2,1
149865,748,3,1
149865,755,2,1
151459,730,7,2
151459,736,2,1
151459,740,0,1
151459,744,1,1
151459,747,1,1
151459,750,0,1
151459,753,1,1
151459,757,2,1
151944,736,7,2
151944,739,7,2
151944,741,7,1
151944,748,4,1
151944,750,2,1
