131940,731,1,3
131940,732,2,9
131940,732,3,12
140204,731,2,10
140204,732,6,11
140204,732,7,16
140204,733,7,11
140204,733,7,16
140204,734,2,1
140204,735,4,9
140204,735,6,10
140204,735,7,10
140204,736,3,3
140204,736,7,11
140204,737,3,10
140204,737,10,16
140204,739,3,10
140204,739,5,10
140204,740,5,9
140204,740,7,11
140204,741,1,1
140204,742,2,6
140204,743,3,3
140204,743,7,16
140204,743,7,15
140204,744,2,5
140204,744,7,16
140204,745,3,12
140204,745,4,13
140204,745,7,23
149587,757,2,11
149587,757,3,12
149587,757,6,15
149587,757,7,11
149587,758,2,2
152862,749,2,11
152862,749,7,11
152862,750,6,12
152862,750,7,11
152862,750,8,16
152862,751,2,10
152862,751,7,16
152862,752,4,10
152862,752,6,11
152862,752,7,11
152862,753,0,1
152862,753,3,11
152862,753,5,11
152862,754,2,6
152862,754,2,6
152862,754,6,10
152862,755,3,7
152862,755,4,6
152862,756,3,12
152862,756,7,11
152862,756,8,16
153633,741,9,26
153633,742,7,24
153633,742,12,27
153633,744,7,33
153633,744,9,32
154178,730,2,9
154178,730,4,6
154178,730,7,11
154178,731,2,6
154178,732,7,6
154178,733,2,2
154178,733,3,6
154178,733,3,6
154178,734,1,1
154178,735,3,11
154178,735,4,11
154178,735,10,16
154178,737,1,7
154178,737,3,12
154178,738,0,2
154178,738,3,11
154178,738,4,12
154178,739,0,1
154178,739,3,9
154178,739,7,11
154178,741,3,4
154178,741,7,16
154178,742,7,16
154178,742,7,14
154178,743,2,2
154178,743,4,10
154178,744,1,1
154178,745,1,2
154178,745,3,13
154178,745,4,13
154178,745,9,28
154178,746,10,24
154178,748,7,24
154178,748,7,23
154178,748,8,23
168189,741,9,22
168189,742,7,19
168189,744,9,26
168189,745,7,26
171581,730,3,11
171581,730,6,13
171581,731,2,6
171581,731,2,7
171581,731,2,6
171581,732,1,7
171581,732,2,11
171581,732,6,13
171581,733,6,11
171581,733,6,8
171581,736,0,1
171581,736,1,2
171581,737,2,10
171581,738,2,2
171581,738,3,14
177786,731,2,7
177786,731,4,11
177786,731,6,12
177786,732,9,12
177786,733,1,6
177786,733,1,6
177786,734,2,1
177786,734,2,6
177786,735,7,14
177786,736,0,2
177786,736,7,7
177786,737,2,10
177786,737,2,7
177786,737,3,3
177786,738,7,19
177786,739,7,12
177786,739,7,13
177786,740,2,1
177786,740,7,18
177786,741,7,11
177786,742,0,1
177786,742,4,5
177786,742,6,11
177786,743,1,2
177786,743,3,3
177786,743,5,12
177786,744,3,12
177786,744,5,12
177786,746,1,7
177786,747,1,3
177786,747,3,9
177786,747,5,10
177786,747,5,11
177786,748,3,4
177786,749,1,3
177786,749,2,2
177786,750,3,2
177786,750,7,18
177786,751,7,20
177786,751,7,17
177786,752,0,1
177786,752,2,2
177786,752,4,14
177786,753,4,17
177786,754,9,33
177786,754,10,29
177786,756,7,28
177786,756,9,29
178927,738,7,25
178927,738,9,28
178927,739,12,28
178927,740,9,34
178927,741,2,2
178927,741,3,14
178927,742,0,1
178995,730,4,12
178995,730,6,12
178995,730,6,12
178995,731,2,4
178995,731,2,11
178995,732,2,11
178995,732,3,11
179992,731,8,26
179992,732,9,26
179992,733,10,21
