131940,730,1,1
131940,731,3,11
131940,733,6,12
131940,734,6,4
131940,735,4,3
131940,735,6,9
131940,736,1,1
131940,737,6,4
131940,738,7,10
131940,739,6,10
131940,740,2,10
131940,740,7,11
131940,748,0,1
131940,748,7,18
131940,749,2,7
131940,749,3,12
131940,749,3,12
131940,749,7,7
131940,750,2,5
131940,750,3,5
131940,751,3,12
131940,751,7,10
131940,752,4,12
131940,752,7,12
132024,746,7,12
132024,747,3,7
132024,748,7,17
132024,748,7,16
132024,748,7,13
132024,749,7,24
132024,749,9,24
132024,750,7,25
132024,750,7,24
132024,750,7,25
133115,731,7,1
133743,730,2,1
133743,733,2,1
133743,738,7,1
133743,743,8,6
133743,744,3,1
133743,746,3,1
133743,748,6,1
133743,751,3,1
133743,752,7,2
149587,739,6,14
149587,739,7,13
149587,740,7,9
149587,740,7,21
149587,741,10,24
149587,742,4,6
149587,742,6,14
149587,742,7,17
149587,743,4,16
149587,743,7,26
149587,743,8,29
149587,744,7,29
149587,744,12,32
149587,745,4,14
149587,745,7,18
149587,746,2,1
149587,746,3,13
149587,746,3,11
149587,746,5,14
149587,748,1,5
149587,748,1,7
149587,748,2,7
149587,748,7,11
149587,749,8,15
149587,750,3,10
149587,750,7,3
149587,751,3,11
149587,752,2,11
149587,752,3,13
149587,752,3,12
149587,752,4,7
149587,753,4,7
149587,753,7,6
149587,754,1,3
149587,755,2,8
149587,755,2,11
149587,755,4,13
149587,756,2,8
149587,756,3,4
150816,740,6,10
150816,740,7,10
150816,741,7,11
150816,741,7,19
150816,742,10,23
150816,743,4,15
150816,743,7,23
150816,743,7,16
150816,744,7,17
150816,744,8,23
150816,745,7,28
150816,745,11,31
150816,746,4,13
150816,746,7,13
150816,747,3,11
150816,747,3,11
150816,747,5,11
150816,748,1,7
150816,748,2,6
150816,748,3,10
150816,749,7,12
150816,749,8,15
150816,750,1,1
150816,750,3,11
150816,751,7,3
150816,753,1,2
150816,753,2,2
150816,753,3,10
150816,754,3,1
150816,756,4,6
150816,756,4,7
150816,757,7,6
150816,758,1,1
152862,730,6,12
152862,731,7,5
152862,731,7,9
152862,732,7,12
152862,733,10,18
152862,734,6,18
152862,735,7,22
152862,735,7,24
152862,735,8,24
152862,738,1,2
152862,738,3,5
152862,741,3,6
152862,742,1,1
152862,742,2,6
152862,742,3,6
152862,744,2,6
152862,744,3,6
152862,744,3,7
152862,745,2,6
152862,745,2,6
152862,745,2,6
152862,745,3,6
152862,746,0,3
152862,746,2,3
152862,746,2,6
152862,747,2,6
152862,747,4,6
152862,748,2,8
152862,748,2,10
152862,748,3,8
152862,748,3,7
153633,737,6,15
153633,737,7,15
153633,737,7,13
153633,738,7,25
153633,738,10,27
153633,739,7,27
153633,739,8,27
153633,740,7,26
153633,740,8,28
153633,741,7,27
154178,749,7,24
154178,749,9,23
154178,750,7,27
154178,750,9,23
154178,751,7,21
154178,751,7,24
154178,752,7,24
154178,752,9,23
154178,753,7,23
154178,753,7,24
157967,749,8,13
157967,750,7,7
157967,750,7,22
157967,751,10,23
157967,752,7,22
157967,752,7,20
157967,753,7,5
157967,753,7,22
157967,753,8,24
157967,754,4,2
157967,755,2,2
157967,756,2,10
157967,756,7,13
157967,756,8,17
157967,757,7,19
157967,757,8,17
157967,758,7,18
157967,758,7,16
157967,758,7,24
158336,731,3,1
158336,733,3,1
158336,737,8,4
158336,741,3,1
158336,744,8,2
158336,748,4,1
158336,751,3,1
158336,753,5,1
160850,748,8,17
160850,749,7,15
160850,750,7,28
160850,750,10,28
160850,751,4,16
160850,751,7,20
160850,751,7,21
160850,752,7,10
160850,752,7,26
160850,752,8,24
160850,753,2,2
160850,753,4,8
160850,754,3,3
160850,754,7,13
160850,755,7,17
160850,755,8,18
160850,756,7,24
160850,756,7,20
160850,756,7,29
160850,756,8,18
160850,757,7,26
160850,757,9,29
160850,758,7,16
160850,758,6,28
160850,758,7,17
160873,730,1,1
160873,732,2,1
160873,737,2,1
160873,740,1,1
160873,744,2,1
160873,748,3,1
160873,752,1,1
160873,755,2,1
163947,731,3,1
163947,733,3,1
163947,737,8,4
163947,742,2,1
163947,745,7,2
163947,746,3,1
163947,755,2,1
163947,757,3,1
168189,736,6,12
168189,736,7,11
168189,737,7,12
168189,737,7,21
168189,737,10,21
168189,739,6,22
168189,739,7,22
168189,739,8,22
168189,740,7,17
168189,740,8,22
168189,741,5,19
