91478,748,1,1
91478,751,4,1
91478,753,2,1
91478,757,7,2
140204,751,9,23
140204,752,8,23
144220,734,1,1
144220,737,2,1
144220,739,0,1
153633,750,7,16
153633,751,4,16
153633,751,4,18
153633,751,7,15
153633,752,5,18
153633,752,10,25
153633,753,2,7
153633,755,4,7
153633,755,7,11
153633,756,7,13
153633,756,8,12
153633,757,0,2
153633,757,7,12
153633,758,3,13
153633,758,3,7
154178,747,7,24
168189,752,7,12
168189,753,3,15
168189,753,4,12
168189,753,4,17
168189,753,6,20
168189,753,7,12
168189,754,4,15
168189,754,10,23
168189,755,2,6
168189,755,6,2
168189,757,4,10
168189,757,7,10
168189,757,8,10
168189,758,7,10
173341,731,4,1
173341,734,6,1
173341,740,1,1
173341,742,2,1
173341,746,2,1
173341,749,3,1
173341,753,3,1
173341,755,3,1
177786,753,0,1
177786,755,7,29
178927,744,8,12
178927,745,7,5
178927,745,7,12
178927,746,3,12
178927,746,5,16
178927,746,7,16
178927,747,1,3
178927,747,2,2
178927,747,5,17
178927,747,6,17
178927,748,3,12
178927,748,4,3
178927,749,7,15
178927,749,7,12
178927,750,3,12
178927,750,5,15
178927,751,7,13
178927,755,7,8
178927,756,7,13
178927,757,5,16
178927,757,6,16
178927,757,7,16
178927,758,2,3
178927,758,6,15
178927,758,7,15
178927,759,5,17
178927,759,8,19
179992,734,7,22
182721,753,4,14
182721,753,7,16
182721,753,7,13
182721,754,4,16
182721,754,6,20
182721,754,10,21
182721,756,2,6
182721,756,6,2
182721,757,5,8
182721,758,7,7
182721,758,8,11
182721,759,7,12
183198,730,1,6
183198,730,2,8
183198,730,4,12
183198,731,1,4
183198,731,1,1
183198,731,1,4
183198,732,1,3
183198,733,1,6
183198,733,1,3
183198,733,2,9
183198,734,1,6
183198,734,4,10
183198,735,2,3
183198,735,5,5
183198,736,3,11
183198,736,3,4
183198,737,4,1
183198,738,4,11
183198,739,2,3
183198,739,3,11
183198,739,3,11
183198,743,0,1
183198,743,2,11
183198,743,2,5
183198,744,3,11
183198,744,3,11
183198,744,4,11
183198,745,1,5
183198,745,7,8
183198,747,2,9
183198,748,1,6
183198,748,2,6
183198,748,3,6
183198,749,2,6
183198,749,6,20
183198,749,7,25
183198,750,10,24
183198,751,7,13
183198,751,7,19
183198,752,3,13
183198,759,7,22
183629,751,7,22
186506,730,7,16
186506,747,7,25
187363,751,4,17
187363,751,5,13
187363,751,7,13
187363,751,7,13
187363,752,4,16
187363,752,6,20
187363,752,10,22
187363,753,2,6
187363,754,6,2
187363,755,4,5
187363,756,5,11
187363,756,7,6
187363,757,2,9
187363,757,3,10
187363,757,4,10
188050,755,7,26
188050,756,7,24
188050,756,7,24
188687,731,2,8
188687,731,7,9
188687,732,2,5
188687,732,4,5
188687,733,2,7
188687,733,2,8
188687,733,6,20
188687,733,7,29
188687,734,9,28
188687,735,7,15
188687,735,7,22
188687,736,3,16
188687,740,7,16
188687,741,8,13
188687,742,1,4
188687,742,7,10
188687,742,7,13
188687,743,7,14
188687,743,7,13
190777,755,2,7
190777,755,7,26
190777,755,7,32
190777,756,5,14
190777,756,7,12
190777,757,7,12
192104,754,8,27
192104,754,9,28
194503,730,0,1
194503,730,2,9
194503,730,3,9
194503,734,1,5
194503,734,1,6
194503,737,7,4
195878,757,4,12
195878,757,7,15
195878,757,7,10
195878,758,4,17
195878,758,6,21
195878,758,10,24
199910,738,10,6
199910,743,5,1
199910,746,7,2
199910,749,7,2
199910,752,1,1
199910,755,1,1
202685,753,3,15
202685,753,4,15
202685,753,7,15
202685,753,7,15
202685,754,4,15
202685,754,6,21
202685,754,10,21
202685,755,2,6
202685,756,7,2
202685,757,4,11
202685,757,5,12
202685,758,3,12
202685,758,3,13
202685,758,10,25
202769,749,7,25
206246,730,2,1
206246,733,7,6
206246,734,3,11
206576,738,7,27
207114,741,9,23
207114,742,8,23
210818,750,9,28
210818,751,8,28
211048,746,7,30
213151,731,7,17
213151,754,7,27
213466,744,7,26
215070,750,7,21
215070,750,7,24
215070,750,7,21
215123,735,5,19
215123,735,7,20
215123,736,3,10
215123,736,6,20
215123,736,6,21
215123,737,6,12
215123,738,3,14
215123,738,7,14
215123,745,7,26
215238,741,4,15
215238,741,6,17
215238,741,7,19
215238,742,2,6
215238,742,3,9
215238,742,3,13
215238,742,4,16
215238,742,6,17
215238,743,6,12
215238,743,7,14
215238,744,3,14
215238,751,7,25
215465,754,4,12
215465,754,7,12
215465,754,7,12
215465,755,3,15
215465,755,5,15
215465,755,6,19
215465,756,10,21
215465,757,2,6
215465,757,5,10
215465,757,6,9
215465,758,5,10
215465,758,7,5
215676,734,5,19
215676,734,6,20
215676,734,7,13
215676,734,7,19
215676,735,6,14
215676,738,3,13
215676,745,7,25
216085,757,4,12
216085,757,7,12
216085,758,3,15
216085,758,4,14
216085,758,4,18
216085,758,6,19
216085,758,7,12
216435,753,4,15
216435,753,7,16
216435,753,7,15
216435,754,4,17
216435,754,10,24
216435,755,2,6
216435,755,6,2
216435,757,4,10
216435,757,7,10
216435,758,8,10
216435,759,2,6
216435,759,7,11
216451,731,7,17
216451,753,0,2
216451,755,7,26
216621,751,7,16
216621,752,3,16
216621,752,4,14
216621,752,4,14
216621,752,7,14
216621,753,10,25
216621,754,2,6
216621,754,6,3
216621,755,4,4
216621,756,7,9
216621,756,7,7
216621,757,3,13
216621,757,3,14
216621,757,5,11
216621,758,10,27
216621,759,7,10
216746,756,7,11
216746,757,4,10
216746,757,7,10
216746,758,3,11
216746,758,4,16
216746,758,4,14
216746,758,6,20
216746,758,10,23
217522,741,4,16
217522,741,7,16
217522,742,3,14
217522,742,4,16
217522,742,6,18
217522,742,6,16
217522,743,2,4
217522,743,3,8
217522,744,6,10
217522,744,7,12
217522,745,3,12
217522,753,7,21
217563,750,7,22
217563,751,2,6
217563,751,7,19
217563,752,6,19
217563,752,6,10
217563,753,4,16
217563,753,6,20
217563,753,10,24
217563,754,2,6
217563,754,6,3
217563,755,4,4
217563,756,7,8
217563,757,7,10
217563,757,8,10
217563,758,7,9
217563,759,3,11
218183,731,7,11
218183,731,7,13
218183,732,2,10
218183,732,4,13
218183,732,6,13
218183,733,4,16
218183,733,7,16
218183,733,7,2
218183,735,7,14
218183,735,8,28
218774,750,7,22
218774,751,7,21
218774,751,7,21
221409,748,4,13
221409,748,7,14
221409,748,7,13
221409,749,4,16
221409,749,6,19
221409,749,10,23
221409,751,2,6
221409,751,6,2
221409,752,4,6
221409,753,7,10
221409,753,8,11
221409,754,0,4
221409,754,7,9
221409,755,2,6
